Source path,Class name,Method name,Method signature,Cyclomatic complexity,Cognitive complexity,Max nesting depth,Line count,Parameter count,ABC score,Assignments,Branches,Conditions,Halstead volume,Halstead difficulty,Halstead estimated bugs
src/test/java/com/yourorg/EqualsAvoidsNullTest.java,com.yourorg.EqualsAvoidsNullTest,unchanged,"com.yourorg.EqualsAvoidsNullTest{name=unchanged,return=void,parameters=[]}",1,0,0,35,0,2.0,0,2,0,11.61,1.0,0.0
src/test/java/com/yourorg/FindSpringBeansTest.java,com.yourorg.FindSpringBeansTest,defaults,"com.yourorg.FindSpringBeansTest{name=defaults,return=void,parameters=[org.openrewrite.test.RecipeSpec]}",1,0,0,10,1,5.0,0,5,0,48.11,2.5,0.01
src/test/java/com/yourorg/FindSpringBeansTest.java,com.yourorg.FindSpringBeansTest,findSpringBeans,"com.yourorg.FindSpringBeansTest{name=findSpringBeans,return=void,parameters=[]}",1,0,0,72,0,10.05,1,10,0,235.53,7.5,0.05
src/test/java/com/yourorg/NoCollectionMutationTest.java,com.yourorg.NoCollectionMutationTest,defaults,"com.yourorg.NoCollectionMutationTest{name=defaults,return=void,parameters=[org.openrewrite.test.RecipeSpec]}",1,0,0,5,1,5.0,0,5,0,53.3,2.5,0.01
src/test/java/com/yourorg/NoCollectionMutationTest.java,com.yourorg.NoCollectionMutationTest,inlineMutation,"com.yourorg.NoCollectionMutationTest{name=inlineMutation,return=void,parameters=[]}",1,0,0,38,0,2.0,0,2,0,15.51,1.0,0.0
src/test/java/com/yourorg/NoCollectionMutationTest.java,com.yourorg.NoCollectionMutationTest,nonMutationIsOkay,"com.yourorg.NoCollectionMutationTest{name=nonMutationIsOkay,return=void,parameters=[]}",1,0,0,25,0,2.0,0,2,0,11.61,1.0,0.0
src/test/java/com/yourorg/NoCollectionMutationTest.java,com.yourorg.NoCollectionMutationTest,subsequentMutation,"com.yourorg.NoCollectionMutationTest{name=subsequentMutation,return=void,parameters=[]}",1,0,0,48,0,2.0,0,2,0,15.51,1.0,0.0
src/test/java/com/yourorg/NoCollectionMutationTest.java,com.yourorg.NoCollectionMutationTest,mutationInFunction,"com.yourorg.NoCollectionMutationTest{name=mutationInFunction,return=void,parameters=[]}",1,0,0,57,0,2.0,0,2,0,15.51,1.0,0.0
src/test/java/com/yourorg/NoCollectionMutationTest.java,com.yourorg.NoCollectionMutationTest,listUtilsIsOkay,"com.yourorg.NoCollectionMutationTest{name=listUtilsIsOkay,return=void,parameters=[]}",1,0,0,23,0,2.0,0,2,0,11.61,1.0,0.0
src/test/java/com/yourorg/NoGuavaListsNewArrayListTest.java,com.yourorg.NoGuavaListsNewArrayListTest,defaults,"com.yourorg.NoGuavaListsNewArrayListTest{name=defaults,return=void,parameters=[org.openrewrite.test.RecipeSpec]}",1,0,0,13,1,6.0,0,6,0,64.0,3.0,0.01
src/test/java/com/yourorg/NoGuavaListsNewArrayListTest.java,com.yourorg.NoGuavaListsNewArrayListTest,replaceWithNewArrayList,"com.yourorg.NoGuavaListsNewArrayListTest{name=replaceWithNewArrayList,return=void,parameters=[]}",1,0,0,33,0,6.0,0,6,0,84.96,3.79,0.02
src/test/java/com/yourorg/NoGuavaListsNewArrayListTest.java,com.yourorg.NoGuavaListsNewArrayListTest,replaceWithNewArrayListIterable,"com.yourorg.NoGuavaListsNewArrayListTest{name=replaceWithNewArrayListIterable,return=void,parameters=[]}",1,0,0,30,0,2.0,0,2,0,15.51,1.0,0.0
src/test/java/com/yourorg/NoGuavaListsNewArrayListTest.java,com.yourorg.NoGuavaListsNewArrayListTest,replaceWithNewArrayListWithCapacity,"com.yourorg.NoGuavaListsNewArrayListTest{name=replaceWithNewArrayListWithCapacity,return=void,parameters=[]}",1,0,0,27,0,2.0,0,2,0,15.51,1.0,0.0
src/test/java/com/yourorg/NoGuavaListsNewArrayListTest.java,com.yourorg.NoGuavaListsNewArrayListTest,showNeedForSuperVisitMethodInvocation,"com.yourorg.NoGuavaListsNewArrayListTest{name=showNeedForSuperVisitMethodInvocation,return=void,parameters=[]}",1,0,0,29,0,2.0,0,2,0,15.51,1.0,0.0
src/test/java/com/yourorg/NoGuavaListsNewArrayListTest.java,com.yourorg.NoGuavaListsNewArrayListTest,noChangeNecessary,"com.yourorg.NoGuavaListsNewArrayListTest{name=noChangeNecessary,return=void,parameters=[]}",1,0,0,20,0,2.0,0,2,0,11.61,1.0,0.0
src/test/java/com/yourorg/SimplifyTernaryTest.java,com.yourorg.SimplifyTernaryTest,defaults,"com.yourorg.SimplifyTernaryTest{name=defaults,return=void,parameters=[org.openrewrite.test.RecipeSpec]}",1,0,0,6,1,2.0,0,2,0,11.61,1.0,0.0
src/test/java/com/yourorg/SimplifyTernaryTest.java,com.yourorg.SimplifyTernaryTest,simplified,"com.yourorg.SimplifyTernaryTest{name=simplified,return=void,parameters=[]}",1,0,0,62,0,2.0,0,2,0,15.51,1.0,0.0
